player_id,level,is_completed,prize
tall-bait330,Level 19,True,Legendary Prize
wistful-canvas589,Level 26,True,Rare Prize
quixotic-bottle689,Level 11,False,Common Prize
wistful-credit36,Level 28,True,Common Prize
aberrant-attack550,Level 2,False,Common Prize
wary-credit390,Level 9,True,Rare Prize
zealous-cabbage77,Level 27,True,Rare Prize
salty-camera996,Level 10,False,Common Prize
sudden-building244,Level 21,False,Rare Prize
salty-cable494,Level 10,True,Common Prize
wary-credit390,Level 16,False,Common Prize
quixotic-canvas507,Level 11,True,Common Prize
shocking-cast106,Level 26,True,Rare Prize
volatile-attack406,Level 22,False,Rare Prize
sudden-building244,Level 27,False,Rare Prize
salty-cable494,Level 8,True,Common Prize
past-damage236,Level 9,True,Rare Prize
glib-bottle405,Level 5,True,Common Prize
quixotic-bottle689,Level 26,True,Rare Prize
responsible-dinner444,Level 19,True,Legendary Prize
plastic-answer911,Level 14,True,Rare Prize
stupendous-afterthought796,Level 23,True,Common Prize
volatile-discussion917,Level 12,False,Rare Prize
volatile-dirt33,Level 10,True,Common Prize
salty-cast115,Level 11,False,Common Prize
volatile-building910,Level 5,True,Common Prize
hollow-attack603,Level 4,False,Common Prize
zealous-direction22,Level 6,True,Common Prize
stupendous-ball306,Level 17,True,Common Prize
shocking-cast106,Level 6,False,Common Prize
responsible-development200,Level 29,False,Rare Prize
zealous-apparatus778,Level 21,False,Rare Prize
vivacious-apparatus43,Level 29,True,Rare Prize
wary-cattle953,Level 9,True,Rare Prize
plastic-apparatus841,Level 11,True,Common Prize
vivacious-carriage296,Level 28,False,Common Prize
hollow-chess205,Level 28,True,Common Prize
past-chess681,Level 3,True,Common Prize
quixotic-canvas507,Level 1,False,Rare Prize
hollow-canvas378,Level 16,True,Common Prize
aberrant-cabbage504,Level 7,True,Rare Prize
zealous-direction22,Level 10,False,Common Prize
quixotic-dirt254,Level 5,True,Common Prize
salty-cricket638,Level 10,True,Common Prize
salty-current401,Level 1,True,Rare Prize
glib-cart503,Level 23,False,Common Prize
bent-afterthought36,Level 20,True,Rare Prize
responsible-development185,Level 22,True,Rare Prize
volatile-building910,Level 8,False,Common Prize
stupendous-dust197,Level 28,False,Common Prize
wistful-bait463,Level 11,True,Common Prize
volatile-building910,Level 22,True,Rare Prize
wistful-credit36,Level 20,True,Rare Prize
hollow-development818,Level 25,True,Rare Prize
glorious-damage921,Level 9,False,Rare Prize
wretched-cart637,Level 25,False,Rare Prize
hollow-afterthought131,Level 12,True,Rare Prize
shocking-dirt958,Level 5,True,Common Prize
redundant-crook375,Level 2,False,Common Prize
glorious-education687,Level 20,False,Rare Prize
wary-direction54,Level 22,True,Rare Prize
plastic-answer911,Level 20,True,Rare Prize
witty-apparatus559,Level 10,True,Common Prize
aberrant-credit633,Level 10,True,Common Prize
sudden-building244,Level 23,False,Common Prize
glorious-coat266,Level 24,True,Rare Prize
vivacious-apparatus43,Level 10,True,Common Prize
incandescent-cast378,Level 8,False,Common Prize
wistful-apparatus615,Level 13,False,Rare Prize
quixotic-cart363,Level 4,True,Common Prize
wonderful-advice544,Level 30,True,Legendary Prize
vivacious-cattle71,Level 2,True,Common Prize
sore-camera90,Level 19,True,Legendary Prize
quixotic-bottle689,Level 13,False,Rare Prize
redundant-camera167,Level 10,True,Common Prize
aberrant-current175,Level 23,True,Common Prize
witty-apparatus559,Level 11,False,Common Prize
hollow-channel522,Level 20,False,Rare Prize
glib-direction906,Level 10,False,Common Prize
sore-art510,Level 6,False,Common Prize
wonderful-direction158,Level 3,True,Common Prize
glorious-education687,Level 6,True,Common Prize
responsible-development185,Level 12,True,Rare Prize
vivacious-cattle71,Level 12,False,Rare Prize
vivacious-attack680,Level 22,False,Rare Prize
witty-apparatus559,Level 1,False,Rare Prize
stupendous-cheese652,Level 12,True,Rare Prize
responsible-ball650,Level 28,False,Common Prize
quixotic-bottle689,Level 23,True,Common Prize
hollow-current204,Level 7,False,Rare Prize
stupendous-afterthought796,Level 12,True,Rare Prize
aberrant-current175,Level 10,True,Common Prize
sore-carriage679,Level 10,True,Common Prize
volatile-cricket73,Level 28,True,Common Prize
salty-bait99,Level 11,True,Common Prize
wary-direction54,Level 14,False,Rare Prize
witty-apparatus620,Level 28,False,Common Prize
hollow-bottle150,Level 12,False,Rare Prize
wary-attack73,Level 17,True,Common Prize
zealous-direction22,Level 30,False,Legendary Prize
stupendous-canvas458,Level 24,False,Rare Prize
bent-bead896,Level 13,True,Rare Prize
sore-answer311,Level 21,True,Rare Prize
zealous-direction22,Level 16,True,Common Prize
wary-cattle953,Level 9,True,Rare Prize
hollow-chess205,Level 28,True,Common Prize
volatile-dirt33,Level 10,False,Common Prize
glib-bottle405,Level 8,False,Common Prize
hollow-afterthought131,Level 21,False,Rare Prize
sudden-education415,Level 6,False,Common Prize
glorious-dirt898,Level 18,True,Common Prize
incandescent-account865,Level 13,True,Rare Prize
fierce-channel356,Level 10,True,Common Prize
glorious-cheese21,Level 12,False,Rare Prize
plastic-dime484,Level 18,True,Common Prize
aberrant-attack550,Level 10,False,Common Prize
sudden-building244,Level 30,False,Legendary Prize
wary-cattle953,Level 8,False,Common Prize
plastic-damage514,Level 1,True,Rare Prize
plastic-answer911,Level 15,False,Common Prize
witty-apparatus559,Level 13,True,Rare Prize
stupendous-education369,Level 9,True,Rare Prize
redundant-direction341,Level 30,False,Legendary Prize
tall-cup865,Level 25,True,Rare Prize
curious-advice25,Level 28,True,Common Prize
volatile-discussion917,Level 2,True,Common Prize
vivacious-air780,Level 29,True,Rare Prize
bent-credit188,Level 18,True,Common Prize
zealous-cabbage77,Level 29,True,Rare Prize
vivacious-cup539,Level 23,False,Common Prize
bent-afterthought36,Level 10,True,Common Prize
redundant-credit74,Level 13,True,Rare Prize
witty-bottle148,Level 10,True,Common Prize
wistful-credit36,Level 14,True,Rare Prize
zealous-apparatus778,Level 19,True,Legendary Prize
stupendous-education369,Level 6,True,Common Prize
bent-credit188,Level 7,False,Rare Prize
glorious-development98,Level 4,True,Common Prize
incandescent-direction272,Level 7,False,Rare Prize
wonderful-advice544,Level 6,False,Common Prize
aberrant-cattle337,Level 10,True,Common Prize
aberrant-current175,Level 20,True,Rare Prize
witty-cast223,Level 28,False,Common Prize
aberrant-credit283,Level 4,False,Common Prize
glorious-dust939,Level 7,False,Rare Prize
glorious-coat266,Level 16,True,Common Prize
hollow-discussion316,Level 27,True,Rare Prize
wistful-advice169,Level 4,False,Common Prize
glorious-education927,Level 27,False,Rare Prize
salty-cast115,Level 1,True,Rare Prize
wary-cattle953,Level 23,False,Common Prize
volatile-dirt33,Level 10,True,Common Prize
shocking-craft230,Level 4,False,Common Prize
glorious-dust939,Level 10,False,Common Prize
wary-building641,Level 19,False,Legendary Prize
vivacious-deer962,Level 15,True,Common Prize
plastic-afterthought250,Level 12,False,Rare Prize
vivacious-advice329,Level 23,True,Common Prize
glorious-building422,Level 17,False,Common Prize
quixotic-deer985,Level 23,True,Common Prize
wistful-celery592,Level 29,True,Rare Prize
wistful-advice169,Level 7,True,Rare Prize
hollow-craft478,Level 26,False,Rare Prize
salty-cable494,Level 11,True,Common Prize
wistful-bait924,Level 28,False,Common Prize
salty-camera996,Level 15,False,Common Prize
sudden-dirt300,Level 22,True,Rare Prize
glorious-coat266,Level 26,False,Rare Prize
aberrant-credit633,Level 13,True,Rare Prize
sore-carriage679,Level 27,False,Rare Prize
glorious-dinner437,Level 15,True,Common Prize
vivacious-deer925,Level 7,False,Rare Prize
past-coat945,Level 16,False,Common Prize
witty-apparatus559,Level 4,False,Common Prize
bent-credit123,Level 2,False,Common Prize
wistful-celery380,Level 26,True,Rare Prize
fierce-channel356,Level 22,True,Rare Prize
vivacious-cup539,Level 30,True,Legendary Prize
glorious-development98,Level 17,False,Common Prize
incandescent-canvas721,Level 21,False,Rare Prize
wistful-animal921,Level 15,True,Common Prize
salty-current401,Level 24,False,Rare Prize
redundant-bottle116,Level 18,True,Common Prize
hollow-bottle150,Level 8,False,Common Prize
salty-current401,Level 2,True,Common Prize
redundant-ball989,Level 13,True,Rare Prize
wary-art863,Level 8,True,Common Prize
incandescent-development104,Level 11,False,Common Prize
sore-answer311,Level 14,False,Rare Prize
glib-ball394,Level 5,False,Common Prize
tense-current749,Level 5,True,Common Prize
hollow-cricket577,Level 8,False,Common Prize
glib-cart503,Level 13,False,Rare Prize
quixotic-bottle689,Level 23,False,Common Prize
past-chess681,Level 4,False,Common Prize
redundant-credit74,Level 7,False,Rare Prize
witty-bottle148,Level 21,False,Rare Prize
quixotic-cart363,Level 17,False,Common Prize
stupendous-dust197,Level 3,False,Common Prize
responsible-dinner444,Level 13,False,Rare Prize
fierce-channel356,Level 25,False,Rare Prize
well-off-camera620,Level 9,True,Rare Prize
stupendous-education796,Level 27,False,Rare Prize
hollow-discussion316,Level 22,False,Rare Prize
fierce-deer869,Level 4,True,Common Prize
aberrant-canvas533,Level 11,False,Common Prize
stupendous-education796,Level 4,True,Common Prize
fierce-advice731,Level 29,False,Rare Prize
wonderful-advice544,Level 2,True,Common Prize
quixotic-cart363,Level 14,False,Rare Prize
hollow-air854,Level 17,True,Common Prize
wistful-credit36,Level 18,False,Common Prize
glorious-damage921,Level 22,True,Rare Prize
glorious-dinner437,Level 9,True,Rare Prize
sore-answer311,Level 21,False,Rare Prize
wistful-celery592,Level 1,True,Rare Prize
salty-cast115,Level 26,True,Rare Prize
hollow-current204,Level 7,False,Rare Prize
wistful-bait924,Level 6,True,Common Prize
bent-credit123,Level 27,False,Rare Prize
wistful-animal921,Level 21,False,Rare Prize
vivacious-bait536,Level 30,True,Legendary Prize
glorious-dust939,Level 19,False,Legendary Prize
tall-bait330,Level 15,True,Common Prize
shocking-cabbage542,Level 5,False,Common Prize
sudden-canvas472,Level 17,True,Common Prize
bent-credit188,Level 26,False,Rare Prize
glorious-cheese21,Level 18,False,Common Prize
glorious-education927,Level 8,True,Common Prize
wary-current657,Level 26,True,Rare Prize
zealous-channel118,Level 24,False,Rare Prize
responsible-advice44,Level 10,True,Common Prize
wistful-apparatus615,Level 3,False,Common Prize
responsible-carriage673,Level 24,False,Rare Prize
glorious-damage921,Level 21,False,Rare Prize
glorious-damage921,Level 10,True,Common Prize
glib-cart729,Level 9,False,Rare Prize
vivacious-bait536,Level 14,False,Rare Prize
past-damage236,Level 3,False,Common Prize
wistful-celery592,Level 11,True,Common Prize
redundant-crook375,Level 14,True,Rare Prize
quixotic-canvas507,Level 12,False,Rare Prize
well-off-cast200,Level 9,False,Rare Prize
aberrant-cattle337,Level 18,False,Common Prize
responsible-dinner444,Level 13,True,Rare Prize
wary-cattle953,Level 9,False,Rare Prize
well-off-camera620,Level 18,True,Common Prize
stupendous-current947,Level 16,True,Common Prize
quixotic-bottle689,Level 10,False,Common Prize
aberrant-cattle337,Level 28,False,Common Prize
bent-credit188,Level 16,False,Common Prize
volatile-bead344,Level 1,False,Rare Prize
responsible-education132,Level 5,False,Common Prize
volatile-attack406,Level 23,False,Common Prize
wistful-celery592,Level 21,True,Rare Prize
salty-cricket638,Level 26,False,Rare Prize
shocking-craft230,Level 26,False,Rare Prize
well-off-afterthought469,Level 1,True,Rare Prize
past-bottle13,Level 30,False,Legendary Prize
responsible-advice940,Level 28,True,Common Prize
vivacious-advice329,Level 8,False,Common Prize
redundant-direction341,Level 7,False,Rare Prize
plastic-apparatus841,Level 29,True,Rare Prize
glib-bottle405,Level 17,True,Common Prize
salty-cable494,Level 1,False,Rare Prize
fierce-coat272,Level 5,False,Common Prize
stupendous-education369,Level 18,True,Common Prize
plastic-apparatus841,Level 12,True,Rare Prize
aberrant-afterthought151,Level 17,False,Common Prize
vivacious-deer962,Level 6,False,Common Prize
glib-ball394,Level 4,True,Common Prize
hollow-bait769,Level 30,True,Legendary Prize
wistful-bait924,Level 19,False,Legendary Prize
incandescent-development104,Level 11,True,Common Prize
shocking-cabbage542,Level 19,False,Legendary Prize
tall-bait330,Level 30,True,Legendary Prize
salty-cricket638,Level 26,True,Rare Prize
wistful-animal921,Level 20,True,Rare Prize
quixotic-canvas507,Level 26,True,Rare Prize
past-damage236,Level 4,True,Common Prize
plastic-afterthought250,Level 27,False,Rare Prize
tall-bait330,Level 16,True,Common Prize
glorious-cheese21,Level 9,False,Rare Prize
fierce-advice731,Level 7,True,Rare Prize
fierce-deer869,Level 30,False,Legendary Prize
tall-cup865,Level 14,True,Rare Prize
vivacious-attack680,Level 11,True,Common Prize
hollow-deer227,Level 17,True,Common Prize
wary-building641,Level 9,False,Rare Prize
wonderful-bait44,Level 20,False,Rare Prize
salty-cricket638,Level 6,False,Common Prize
zealous-answer832,Level 22,True,Rare Prize
aberrant-attack550,Level 12,False,Rare Prize
sudden-cattle817,Level 24,True,Rare Prize
hollow-attack603,Level 17,False,Common Prize
hollow-discussion316,Level 24,True,Rare Prize
aberrant-carriage344,Level 7,True,Rare Prize
plastic-apparatus841,Level 3,False,Common Prize
wonderful-direction158,Level 1,True,Rare Prize
shocking-dirt958,Level 10,True,Common Prize
hollow-channel522,Level 27,False,Rare Prize
tall-bead458,Level 7,False,Rare Prize
vivacious-bait536,Level 11,False,Common Prize
incandescent-development104,Level 11,False,Common Prize
hollow-direction32,Level 23,False,Common Prize
vivacious-carriage296,Level 2,False,Common Prize
quixotic-dirt254,Level 21,True,Rare Prize
tall-calculator104,Level 25,False,Rare Prize
stupendous-cheese652,Level 3,False,Common Prize
glib-direction906,Level 15,True,Common Prize
stupendous-current947,Level 28,True,Common Prize
plastic-answer911,Level 29,False,Rare Prize
zealous-direction22,Level 14,False,Rare Prize
vivacious-cattle71,Level 27,True,Rare Prize
bent-calculator500,Level 22,True,Rare Prize
redundant-cast954,Level 7,True,Rare Prize
volatile-dirt33,Level 13,False,Rare Prize
salty-cast115,Level 3,False,Common Prize
wary-art863,Level 14,True,Rare Prize
incandescent-cast378,Level 10,True,Common Prize
salty-current401,Level 6,True,Common Prize
tall-cup442,Level 2,True,Common Prize
plastic-dime484,Level 16,False,Common Prize
zealous-direction22,Level 4,False,Common Prize
glib-cart503,Level 18,False,Common Prize
wretched-cart637,Level 16,True,Common Prize
zealous-cabbage77,Level 11,True,Common Prize
tall-cup865,Level 19,False,Legendary Prize
wistful-celery592,Level 3,False,Common Prize
redundant-camera167,Level 1,False,Rare Prize
wary-current657,Level 13,False,Rare Prize
wary-current657,Level 15,False,Common Prize
hollow-channel522,Level 8,True,Common Prize
glorious-damage921,Level 26,True,Rare Prize
sudden-channel656,Level 13,False,Rare Prize
incandescent-account865,Level 30,False,Legendary Prize
wary-air779,Level 28,True,Common Prize
salty-current401,Level 25,False,Rare Prize
hollow-chess205,Level 11,True,Common Prize
responsible-ball650,Level 24,True,Rare Prize
tall-cup442,Level 27,True,Rare Prize
aberrant-cabbage504,Level 10,True,Common Prize
salty-bottle251,Level 16,True,Common Prize
hollow-air854,Level 15,False,Common Prize
redundant-cast954,Level 1,False,Rare Prize
responsible-education541,Level 3,False,Common Prize
sudden-education415,Level 15,False,Common Prize
hollow-craft478,Level 27,True,Rare Prize
hollow-bottle150,Level 24,False,Rare Prize
fierce-deer869,Level 13,False,Rare Prize
vivacious-cup539,Level 20,True,Rare Prize
sore-bottle945,Level 1,False,Rare Prize
well-off-cast200,Level 24,False,Rare Prize
sudden-dirt342,Level 8,True,Common Prize
volatile-dust970,Level 29,False,Rare Prize
tall-cup442,Level 16,False,Common Prize
plastic-deer792,Level 13,False,Rare Prize
vivacious-bait536,Level 8,False,Common Prize
sudden-bead438,Level 22,True,Rare Prize
glorious-cheese21,Level 23,True,Common Prize
stupendous-education796,Level 7,True,Rare Prize
aberrant-carriage344,Level 25,True,Rare Prize
hollow-dime537,Level 25,False,Rare Prize
volatile-cricket73,Level 15,True,Common Prize
responsible-dinner444,Level 15,True,Common Prize
glorious-building422,Level 3,False,Common Prize
incandescent-canvas721,Level 23,True,Common Prize
wretched-direction504,Level 8,False,Common Prize
vivacious-deer962,Level 10,False,Common Prize
glib-air1,Level 21,True,Rare Prize
tall-calculator104,Level 2,True,Common Prize
hollow-dime829,Level 17,False,Common Prize
aberrant-credit283,Level 8,False,Common Prize
well-off-cup317,Level 1,True,Rare Prize
incandescent-air398,Level 5,True,Common Prize
well-off-cast200,Level 30,True,Legendary Prize
zealous-direction22,Level 22,False,Rare Prize
vivacious-attack680,Level 24,False,Rare Prize
responsible-advice44,Level 13,False,Rare Prize
witty-bottle148,Level 10,False,Common Prize
hollow-dime829,Level 15,False,Common Prize
tense-current749,Level 9,False,Rare Prize
hollow-development818,Level 19,False,Legendary Prize
shocking-development368,Level 21,True,Rare Prize
volatile-dust970,Level 21,False,Rare Prize
shocking-chess994,Level 29,True,Rare Prize
glib-air1,Level 9,False,Rare Prize
salty-camera996,Level 10,True,Common Prize
plastic-damage514,Level 26,False,Rare Prize
redundant-cast954,Level 14,True,Rare Prize
hollow-dime829,Level 29,True,Rare Prize
wonderful-bait44,Level 13,False,Rare Prize
glorious-damage921,Level 26,False,Rare Prize
responsible-development200,Level 10,False,Common Prize
volatile-bead344,Level 21,False,Rare Prize
redundant-bottle116,Level 7,False,Rare Prize
plastic-afterthought250,Level 22,True,Rare Prize
tall-cart745,Level 18,True,Common Prize
wistful-bait463,Level 5,False,Common Prize
redundant-cast954,Level 21,True,Rare Prize
salty-canvas940,Level 11,True,Common Prize
wretched-direction504,Level 11,True,Common Prize
hollow-cricket577,Level 9,False,Rare Prize
redundant-camera167,Level 18,True,Common Prize
tall-bait330,Level 25,True,Rare Prize
stupendous-education369,Level 6,False,Common Prize
shocking-development368,Level 30,True,Legendary Prize
wretched-cart637,Level 22,True,Rare Prize
sudden-channel656,Level 30,False,Legendary Prize
hollow-direction32,Level 21,False,Rare Prize
plastic-afterthought250,Level 25,True,Rare Prize
sore-carriage679,Level 12,True,Rare Prize
shocking-cast106,Level 20,True,Rare Prize
hollow-afterthought131,Level 17,True,Common Prize
incandescent-direction272,Level 21,False,Rare Prize
past-bottle13,Level 7,True,Rare Prize
witty-apparatus559,Level 3,False,Common Prize
bent-credit188,Level 12,False,Rare Prize
past-chess681,Level 5,False,Common Prize
vivacious-apparatus43,Level 20,False,Rare Prize
responsible-education132,Level 17,False,Common Prize
salty-bottle251,Level 23,False,Common Prize
fierce-carriage85,Level 30,False,Legendary Prize
wary-current77,Level 14,True,Rare Prize
aberrant-credit633,Level 9,False,Rare Prize
wistful-credit36,Level 27,True,Rare Prize
plastic-afterthought250,Level 1,True,Rare Prize
wary-current77,Level 11,True,Common Prize
shocking-cabbage542,Level 20,False,Rare Prize
tall-cup865,Level 15,False,Common Prize
responsible-dinner444,Level 23,False,Common Prize
quixotic-cast184,Level 18,False,Common Prize
stupendous-ball306,Level 19,True,Legendary Prize
aberrant-afterthought151,Level 3,False,Common Prize
vivacious-apparatus43,Level 14,True,Rare Prize
vivacious-attack680,Level 21,False,Rare Prize
quixotic-bottle689,Level 9,True,Rare Prize
salty-current401,Level 30,True,Legendary Prize
wistful-advice169,Level 25,True,Rare Prize
sore-carriage679,Level 6,False,Common Prize
hollow-bait769,Level 27,False,Rare Prize
curious-advice25,Level 28,False,Common Prize
wonderful-direction158,Level 25,False,Rare Prize
salty-current401,Level 13,True,Rare Prize
glorious-education687,Level 11,True,Common Prize
quixotic-canvas507,Level 23,False,Common Prize
incandescent-development104,Level 25,True,Rare Prize
incandescent-cast378,Level 29,False,Rare Prize
tall-cart745,Level 6,True,Common Prize
shocking-cast106,Level 21,True,Rare Prize
salty-camera996,Level 20,True,Rare Prize
hollow-bait769,Level 29,True,Rare Prize
sudden-channel656,Level 6,True,Common Prize
glib-cart729,Level 30,False,Legendary Prize
vivacious-apparatus43,Level 30,False,Legendary Prize
vivacious-carriage296,Level 18,False,Common Prize
quixotic-current580,Level 29,False,Rare Prize
wary-art863,Level 17,True,Common Prize
wistful-animal921,Level 4,True,Common Prize
sudden-bead438,Level 15,True,Common Prize
wistful-animal921,Level 12,False,Rare Prize
vivacious-attack680,Level 17,True,Common Prize
quixotic-cheese223,Level 3,False,Common Prize
responsible-development185,Level 17,False,Common Prize
sore-camera90,Level 1,True,Rare Prize
hollow-bait769,Level 25,True,Rare Prize
vivacious-attack680,Level 3,True,Common Prize
glib-cart503,Level 12,True,Rare Prize
sudden-dirt300,Level 18,True,Common Prize
past-bottle13,Level 20,True,Rare Prize
zealous-answer832,Level 20,True,Rare Prize
vivacious-air780,Level 1,False,Rare Prize
vivacious-bait536,Level 4,True,Common Prize
glib-ball394,Level 26,True,Rare Prize
salty-cricket638,Level 10,True,Common Prize
quixotic-current580,Level 8,True,Common Prize
glorious-bead746,Level 5,True,Common Prize
glorious-damage921,Level 5,False,Common Prize
vivacious-carriage296,Level 5,True,Common Prize
salty-cable494,Level 4,True,Common Prize
sudden-education415,Level 7,False,Rare Prize
responsible-carriage673,Level 14,False,Rare Prize
stupendous-dust197,Level 10,False,Common Prize
wistful-credit36,Level 7,False,Rare Prize
tense-current749,Level 5,True,Common Prize
salty-bait960,Level 26,True,Rare Prize
tall-bead458,Level 24,True,Rare Prize
wonderful-direction158,Level 2,True,Common Prize
plastic-dinner508,Level 22,True,Rare Prize
salty-bottle251,Level 30,False,Legendary Prize
hollow-channel522,Level 17,False,Common Prize
sore-art510,Level 13,False,Rare Prize
incandescent-account865,Level 6,False,Common Prize
hollow-cricket577,Level 14,False,Rare Prize
wistful-animal921,Level 14,False,Rare Prize
wary-attack73,Level 5,False,Common Prize
wary-attack73,Level 6,False,Common Prize
aberrant-attack550,Level 1,True,Rare Prize
wary-air779,Level 9,False,Rare Prize
responsible-ball650,Level 15,True,Common Prize
incandescent-attack565,Level 22,True,Rare Prize
responsible-development200,Level 8,True,Common Prize
zealous-answer832,Level 29,True,Rare Prize
responsible-advice44,Level 7,True,Rare Prize
bent-credit123,Level 20,True,Rare Prize
responsible-advice44,Level 3,True,Common Prize
stupendous-education796,Level 9,True,Rare Prize
plastic-answer911,Level 13,True,Rare Prize
wary-attack73,Level 8,True,Common Prize
hollow-discussion316,Level 9,True,Rare Prize
wistful-animal921,Level 1,True,Rare Prize
quixotic-dirt254,Level 19,False,Legendary Prize
tall-calculator104,Level 25,True,Rare Prize
well-off-afterthought469,Level 26,False,Rare Prize
incandescent-attack565,Level 23,True,Common Prize
glib-bottle405,Level 10,False,Common Prize
aberrant-cattle337,Level 23,True,Common Prize
volatile-building910,Level 9,False,Rare Prize
zealous-channel118,Level 15,False,Common Prize
incandescent-cast378,Level 26,True,Rare Prize
stupendous-dust197,Level 11,True,Common Prize
zealous-answer832,Level 12,False,Rare Prize
bent-credit188,Level 4,True,Common Prize
hollow-channel522,Level 30,True,Legendary Prize
sudden-dirt300,Level 13,True,Rare Prize
vivacious-bait536,Level 2,True,Common Prize
sore-bottle945,Level 14,True,Rare Prize
fierce-carriage85,Level 18,True,Common Prize
bent-afterthought36,Level 13,True,Rare Prize
tall-cup442,Level 29,False,Rare Prize
sore-bottle945,Level 22,False,Rare Prize
volatile-dirt33,Level 16,True,Common Prize
plastic-deer792,Level 25,True,Rare Prize
stupendous-education796,Level 12,True,Rare Prize
well-off-cast200,Level 21,False,Rare Prize
past-coat945,Level 1,False,Rare Prize
glorious-dinner437,Level 29,False,Rare Prize
sore-bottle945,Level 3,True,Common Prize
quixotic-bottle689,Level 16,False,Common Prize
shocking-chess994,Level 7,True,Rare Prize
stupendous-cheese652,Level 28,False,Common Prize
witty-cast223,Level 4,False,Common Prize
zealous-direction22,Level 30,True,Legendary Prize
incandescent-development104,Level 28,True,Common Prize
wary-attack73,Level 1,True,Rare Prize
incandescent-direction272,Level 22,False,Rare Prize
tense-current749,Level 13,True,Rare Prize
aberrant-cattle337,Level 11,False,Common Prize
sudden-dirt342,Level 8,True,Common Prize
hollow-deer227,Level 3,True,Common Prize
hollow-chess205,Level 26,True,Rare Prize
glib-cart729,Level 7,False,Rare Prize
quixotic-dirt254,Level 29,False,Rare Prize
wretched-cart637,Level 14,False,Rare Prize
shocking-cast106,Level 24,True,Rare Prize
tense-current749,Level 9,False,Rare Prize
wary-attack73,Level 13,True,Rare Prize
vivacious-carriage296,Level 26,True,Rare Prize
salty-cricket638,Level 16,False,Common Prize
vivacious-apparatus43,Level 1,True,Rare Prize
stupendous-afterthought796,Level 26,True,Rare Prize
well-off-cast200,Level 2,True,Common Prize
sudden-channel656,Level 25,False,Rare Prize
sore-camera90,Level 14,True,Rare Prize
quixotic-dirt254,Level 20,True,Rare Prize
volatile-dust970,Level 26,False,Rare Prize
incandescent-direction272,Level 21,True,Rare Prize
aberrant-current175,Level 30,False,Legendary Prize
hollow-cricket577,Level 1,True,Rare Prize
wary-credit390,Level 8,False,Common Prize
wistful-celery592,Level 25,False,Rare Prize
plastic-deer792,Level 29,False,Rare Prize
aberrant-deer94,Level 20,False,Rare Prize
salty-cricket638,Level 21,True,Rare Prize
bent-calculator500,Level 24,True,Rare Prize
vivacious-attack680,Level 29,True,Rare Prize
wary-attack73,Level 18,False,Common Prize
wistful-celery592,Level 12,False,Rare Prize
wary-credit390,Level 8,True,Common Prize
sudden-building244,Level 2,False,Common Prize
volatile-attack406,Level 30,False,Legendary Prize
past-bottle13,Level 29,True,Rare Prize
hollow-chess205,Level 21,False,Rare Prize
sore-bottle945,Level 5,True,Common Prize
plastic-answer911,Level 16,False,Common Prize
responsible-education541,Level 20,False,Rare Prize
glib-cart729,Level 29,True,Rare Prize
hollow-channel522,Level 8,True,Common Prize
aberrant-cattle337,Level 25,False,Rare Prize
fierce-carriage85,Level 22,False,Rare Prize
volatile-cricket73,Level 24,True,Rare Prize
vivacious-carriage296,Level 5,True,Common Prize
incandescent-cast378,Level 20,True,Rare Prize
volatile-cricket73,Level 16,True,Common Prize
hollow-afterthought131,Level 28,False,Common Prize
stupendous-direction447,Level 22,True,Rare Prize
bent-credit123,Level 21,False,Rare Prize
past-chess681,Level 5,True,Common Prize
stupendous-education796,Level 16,True,Common Prize
quixotic-cart363,Level 27,True,Rare Prize
volatile-attack406,Level 28,True,Common Prize
past-chess681,Level 12,True,Rare Prize
wonderful-bait44,Level 14,True,Rare Prize
wonderful-advice544,Level 23,True,Common Prize
glorious-development98,Level 20,True,Rare Prize
glorious-education687,Level 28,False,Common Prize
wistful-celery380,Level 4,False,Common Prize
bent-afterthought36,Level 16,False,Common Prize
well-off-camera620,Level 27,False,Rare Prize
glorious-dust939,Level 19,False,Legendary Prize
responsible-carriage673,Level 13,False,Rare Prize
plastic-dinner508,Level 6,False,Common Prize
tense-current749,Level 18,True,Common Prize
volatile-dust970,Level 17,False,Common Prize
redundant-crook375,Level 9,False,Rare Prize
plastic-damage514,Level 15,False,Common Prize
fierce-channel356,Level 21,False,Rare Prize
plastic-deer792,Level 29,False,Rare Prize
glorious-coat266,Level 21,True,Rare Prize
fierce-carriage85,Level 16,False,Common Prize
wonderful-bait44,Level 6,True,Common Prize
sore-answer311,Level 6,False,Common Prize
sore-camera90,Level 27,True,Rare Prize
stupendous-direction447,Level 22,False,Rare Prize
hollow-attack603,Level 23,True,Common Prize
sore-bottle945,Level 25,True,Rare Prize
wary-air779,Level 29,False,Rare Prize
redundant-camera167,Level 14,True,Rare Prize
incandescent-cast378,Level 17,True,Common Prize
curious-advice25,Level 18,True,Common Prize
wary-direction54,Level 28,True,Common Prize
redundant-ball989,Level 20,True,Rare Prize
sudden-cattle817,Level 13,True,Rare Prize
glib-direction906,Level 5,False,Common Prize
bent-afterthought36,Level 17,True,Common Prize
incandescent-cast378,Level 30,True,Legendary Prize
wary-art863,Level 3,False,Common Prize
stupendous-ball306,Level 26,False,Rare Prize
hollow-current204,Level 21,True,Rare Prize
aberrant-attack550,Level 16,False,Common Prize
hollow-canvas378,Level 27,True,Rare Prize
aberrant-credit633,Level 12,False,Rare Prize
